"","country_code","country_name","wb_region","wb_income","isic_section_index","isic_section_name","industry_id","industry_name","growth_rate_2015","growth_rate_2016","growth_rate_2017","growth_rate_2018","growth_rate_2019"
"3892","kz","Kazakhstan","Europe & Central Asia","Upper middle income","J","Information and communication",118,"Computer & Network Security","-8.47%","-6.67%","-3.51%","1.61%","-9.23%"
"3893","kz","Kazakhstan","Europe & Central Asia","Upper middle income","J","Information and communication",126,"Media Production","-4.49%","-4.65%","-9.20%","-6.02%","-3.70%"
"3894","kz","Kazakhstan","Europe & Central Asia","Upper middle income","K","Financial and insurance activities",41,"Banking","-3.24%","-4.10%","-4.80%","-3.40%","-2.01%"
"3895","kz","Kazakhstan","Europe & Central Asia","Upper middle income","K","Financial and insurance activities",42,"Insurance","-0.69%","2.92%","-0.70%","-4.32%","0.75%"
"3896","kz","Kazakhstan","Europe & Central Asia","Upper middle income","K","Financial and insurance activities",43,"Financial Services","-4.13%","-4.81%","-4.32%","-1.07%","0.65%"
"3897","kz","Kazakhstan","Europe & Central Asia","Upper middle income","K","Financial and insurance activities",45,"Investment Banking","-5.06%","3.03%","3.13%","3.39%","6.78%"
"3898","kz","Kazakhstan","Europe & Central Asia","Upper middle income","K","Financial and insurance activities",46,"Investment Management","-3.97%","4.74%","-2.99%","-5.88%","-0.33%"
"3899","kz","Kazakhstan","Europe & Central Asia","Upper middle income","K","Financial and insurance activities",106,"Venture Capital & Private Equity","0.00%","-3.17%","-10.00%","-3.39%","5.00%"
"3900","kz","Kazakhstan","Europe & Central Asia","Upper middle income","M","Professional scientific and technical activities",9,"Law Practice","-3.42%","-2.10%","-5.76%","-0.76%","2.99%"
"3901","kz","Kazakhstan","Europe & Central Asia","Upper middle income","M","Professional scientific and technical activities",10,"Legal Services","-3.61%","1.15%","1.10%","-1.81%","-0.74%"
"3902","kz","Kazakhstan","Europe & Central Asia","Upper middle income","M","Professional scientific and technical activities",11,"Management Consulting","-3.93%","-3.17%","-3.62%","-1.77%","-1.15%"
"3903","kz","Kazakhstan","Europe & Central Asia","Upper middle income","M","Professional scientific and technical activities",12,"Biotechnology","-4.55%","0.00%","-4.55%","-4.62%","-3.17%"
"3904","kz","Kazakhstan","Europe & Central Asia","Upper middle income","M","Professional scientific and technical activities",47,"Accounting","-8.47%","-8.64%","-8.66%","-9.47%","-5.37%"
"3905","kz","Kazakhstan","Europe & Central Asia","Upper middle income","M","Professional scientific and technical activities",50,"Architecture & Planning","-10.34%","-1.26%","-0.62%","0.00%","0.00%"
"3906","kz","Kazakhstan","Europe & Central Asia","Upper middle income","M","Professional scientific and technical activities",70,"Research","-12.00%","-3.96%","-5.56%","1.57%","-0.50%"
"3907","kz","Kazakhstan","Europe & Central Asia","Upper middle income","M","Professional scientific and technical activities",80,"Marketing & Advertising","-4.83%","-3.83%","-2.04%","-2.18%","-2.15%"
"3908","kz","Kazakhstan","Europe & Central Asia","Upper middle income","M","Professional scientific and technical activities",86,"Environmental Services","-14.20%","-6.33%","-4.55%","-6.00%","-4.03%"
"3909","kz","Kazakhstan","Europe & Central Asia","Upper middle income","M","Professional scientific and technical activities",99,"Design","0.00%","-3.66%","-0.53%","-1.04%","-0.51%"
"3910","kz","Kazakhstan","Europe & Central Asia","Upper middle income","M","Professional scientific and technical activities",105,"Professional Training & Coaching","-6.43%","3.03%","-1.71%","-2.72%","-5.73%"
"3911","kz","Kazakhstan","Europe & Central Asia","Upper middle income","M","Professional scientific and technical activities",108,"Translation & Localization","0.00%","-1.23%","-1.19%","-6.98%","0.00%"
"3912","kz","Kazakhstan","Europe & Central Asia","Upper middle income","M","Professional scientific and technical activities",110,"Events Services","-1.43%","4.55%","1.43%","-1.35%","1.32%"
"3913","kz","Kazakhstan","Europe & Central Asia","Upper middle income","M","Professional scientific and technical activities",135,"Mechanical or Industrial Engineering","-0.51%","-2.93%","-5.85%","-3.73%","-4.42%"
"3914","kz","Kazakhstan","Europe & Central Asia","Upper middle income","R","Arts, entertainment and recreation ",28,"Entertainment","-8.96%","6.45%","4.55%","0.00%","0.00%"
"3915","kz","Kazakhstan","Europe & Central Asia","Upper middle income","R","Arts, entertainment and recreation ",124,"Health, Wellness & Fitness","3.31%","-1.85%","-3.07%","-1.24%","-1.82%"
"3916","lb","Lebanon","Middle East & North Africa","Upper middle income","B","Mining and quarrying",56,"Mining & Metals","-5.17%","-1.75%","-5.17%","3.51%","-9.68%"
"3917","lb","Lebanon","Middle East & North Africa","Upper middle income","B","Mining and quarrying",57,"Oil & Energy","-3.95%","-2.34%","-3.73%","-1.67%","-0.40%"
"3918","lb","Lebanon","Middle East & North Africa","Upper middle income","C","Manufacturing",15,"Pharmaceuticals","-2.86%","-2.12%","-1.77%","-0.60%","-1.67%"
"3919","lb","Lebanon","Middle East & North Africa","Upper middle income","C","Manufacturing",23,"Food Production","-3.87%","-4.25%","-3.15%","-2.95%","1.34%"
"3920","lb","Lebanon","Middle East & North Africa","Upper middle income","C","Manufacturing",53,"Automotive","-3.29%","-2.60%","-2.14%","-2.68%","-2.95%"
"3921","lb","Lebanon","Middle East & North Africa","Upper middle income","C","Manufacturing",54,"Chemicals","-2.16%","1.84%","3.58%","-0.69%","-2.33%"
"3922","lb","Lebanon","Middle East & North Africa","Upper middle income","C","Manufacturing",55,"Machinery","0.00%","0.00%","0.81%","-2.81%","0.00%"
"3923","lb","Lebanon","Middle East & North Africa","Upper middle income","C","Manufacturing",60,"Textiles","0.00%","2.67%","1.32%","1.32%","0.00%"
"3924","lb","Lebanon","Middle East & North Africa","Upper middle income","C","Manufacturing",61,"Paper & Forest Products","-1.20%","3.70%","-3.41%","-3.33%","-1.14%"
"3925","lb","Lebanon","Middle East & North Africa","Upper middle income","C","Manufacturing",83,"Printing","-2.88%","-3.28%","5.17%","-1.98%","-3.52%"
"3926","lb","Lebanon","Middle East & North Africa","Upper middle income","C","Manufacturing",112,"Electrical & Electronic Manufacturing","-4.19%","-3.87%","-1.96%","-1.25%","-2.45%"
"3927","lb","Lebanon","Middle East & North Africa","Upper middle income","C","Manufacturing",117,"Plastics","-7.53%","-4.49%","-1.14%","-3.41%","-2.25%"
"3928","lb","Lebanon","Middle East & North Africa","Upper middle income","C","Manufacturing",144,"Renewables & Environment","-2.56%","-2.52%","-4.97%","0.63%","0.00%"
"3929","lb","Lebanon","Middle East & North Africa","Upper middle income","C","Manufacturing",146,"Packaging & Containers","1.57%","4.92%","1.88%","3.83%","-0.52%"
"3930","lb","Lebanon","Middle East & North Africa","Upper middle income","C","Manufacturing",147,"Industrial Automation","-4.86%","-3.33%","-3.80%","-6.91%","-3.74%"
"3931","lb","Lebanon","Middle East & North Africa","Upper middle income","J","Information and communication",3,"Computer Hardware","-5.56%","-4.29%","-4.35%","-2.86%","0.00%"
"3932","lb","Lebanon","Middle East & North Africa","Upper middle income","J","Information and communication",4,"Computer Software","-7.39%","-6.25%","-4.53%","-1.67%","-2.38%"
"3933","lb","Lebanon","Middle East & North Africa","Upper middle income","J","Information and communication",5,"Computer Networking","5.56%","5.77%","0.00%","3.92%","-5.26%"
"3934","lb","Lebanon","Middle East & North Africa","Upper middle income","J","Information and communication",6,"Internet","-7.80%","-8.12%","-2.94%","-5.45%","-4.04%"
"3935","lb","Lebanon","Middle East & North Africa","Upper middle income","J","Information and communication",8,"Telecommunications","-5.42%","-3.09%","-0.12%","-0.56%","-0.67%"
"3936","lb","Lebanon","Middle East & North Africa","Upper middle income","J","Information and communication",35,"Motion Pictures & Film","-4.76%","-5.36%","-5.39%","-5.39%","-0.59%"
"3937","lb","Lebanon","Middle East & North Africa","Upper middle income","J","Information and communication",36,"Broadcast Media","-7.24%","-5.55%","-3.58%","-1.85%","-0.78%"
"3938","lb","Lebanon","Middle East & North Africa","Upper middle income","J","Information and communication",81,"Newspapers","-7.49%","-6.85%","-8.71%","-6.78%","-4.78%"
"3939","lb","Lebanon","Middle East & North Africa","Upper middle income","J","Information and communication",82,"Publishing","-7.75%","-4.31%","-1.16%","0.00%","-1.66%"
"3940","lb","Lebanon","Middle East & North Africa","Upper middle income","J","Information and communication",96,"Information Technology & Services","-5.19%","-4.63%","-2.30%","-3.06%","-1.67%"
"3941","lb","Lebanon","Middle East & North Africa","Upper middle income","J","Information and communication",103,"Writing & Editing","-6.90%","14.00%","5.56%","10.53%","3.17%"
"3942","lb","Lebanon","Middle East & North Africa","Upper middle income","J","Information and communication",113,"Online Media","-10.61%","0.60%","-11.35%","-7.73%","-4.44%"
"3943","lb","Lebanon","Middle East & North Africa","Upper middle income","J","Information and communication",118,"Computer & Network Security","0.00%","1.03%","-3.85%","1.92%","1.74%"
"3944","lb","Lebanon","Middle East & North Africa","Upper middle income","J","Information and communication",126,"Media Production","-7.08%","-6.32%","-3.73%","-3.50%","-2.24%"
"3945","lb","Lebanon","Middle East & North Africa","Upper middle income","K","Financial and insurance activities",41,"Banking","-0.68%","-0.78%","-0.58%","-1.15%","-1.48%"
"3946","lb","Lebanon","Middle East & North Africa","Upper middle income","K","Financial and insurance activities",42,"Insurance","1.31%","2.71%","1.65%","0.98%","1.99%"
"3947","lb","Lebanon","Middle East & North Africa","Upper middle income","K","Financial and insurance activities",43,"Financial Services","-4.47%","-4.51%","-5.15%","-1.01%","-2.25%"
"3948","lb","Lebanon","Middle East & North Africa","Upper middle income","K","Financial and insurance activities",45,"Investment Banking","-9.94%","-11.24%","-1.90%","-3.11%","2.58%"
"3949","lb","Lebanon","Middle East & North Africa","Upper middle income","K","Financial and insurance activities",46,"Investment Management","3.13%","-4.79%","1.68%","6.08%","5.76%"
"3950","lb","Lebanon","Middle East & North Africa","Upper middle income","K","Financial and insurance activities",106,"Venture Capital & Private Equity","1.61%","12.28%","6.35%","2.70%","-2.30%"
"3951","lb","Lebanon","Middle East & North Africa","Upper middle income","K","Financial and insurance activities",129,"Capital Markets","0.00%","-9.09%","-11.59%","-11.76%","-4.69%"
"3952","lb","Lebanon","Middle East & North Africa","Upper middle income","M","Professional scientific and technical activities",9,"Law Practice","-2.84%","-2.37%","-4.19%","-2.67%","-1.07%"
"3953","lb","Lebanon","Middle East & North Africa","Upper middle income","M","Professional scientific and technical activities",10,"Legal Services","0.36%","-2.10%","-0.70%","-1.05%","-2.10%"
"3954","lb","Lebanon","Middle East & North Africa","Upper middle income","M","Professional scientific and technical activities",11,"Management Consulting","-8.86%","-4.96%","-3.71%","-2.13%","-0.38%"
"3955","lb","Lebanon","Middle East & North Africa","Upper middle income","M","Professional scientific and technical activities",12,"Biotechnology","-3.61%","0.00%","0.51%","0.00%","1.45%"
"3956","lb","Lebanon","Middle East & North Africa","Upper middle income","M","Professional scientific and technical activities",47,"Accounting","-12.66%","-7.11%","-5.60%","-1.04%","-0.80%"
"3957","lb","Lebanon","Middle East & North Africa","Upper middle income","M","Professional scientific and technical activities",50,"Architecture & Planning","-7.86%","-6.46%","-5.38%","-4.83%","-2.57%"
"3958","lb","Lebanon","Middle East & North Africa","Upper middle income","M","Professional scientific and technical activities",70,"Research","-7.14%","-1.56%","-10.66%","-7.39%","0.51%"
"3959","lb","Lebanon","Middle East & North Africa","Upper middle income","M","Professional scientific and technical activities",80,"Marketing & Advertising","-8.35%","-4.30%","-3.65%","-2.97%","-0.84%"
"3960","lb","Lebanon","Middle East & North Africa","Upper middle income","M","Professional scientific and technical activities",84,"Information Services","-7.27%","2.15%","-4.08%","-2.13%","3.26%"
"3961","lb","Lebanon","Middle East & North Africa","Upper middle income","M","Professional scientific and technical activities",86,"Environmental Services","-7.82%","-8.12%","-4.31%","-2.19%","-2.14%"
"3962","lb","Lebanon","Middle East & North Africa","Upper middle income","M","Professional scientific and technical activities",97,"Market Research","-12.68%","-1.57%","-3.94%","-4.88%","-3.25%"
"3963","lb","Lebanon","Middle East & North Africa","Upper middle income","M","Professional scientific and technical activities",98,"Public Relations & Communications","4.76%","4.67%","0.00%","0.88%","-3.31%"
"3964","lb","Lebanon","Middle East & North Africa","Upper middle income","M","Professional scientific and technical activities",99,"Design","-5.27%","-5.29%","-3.12%","-2.69%","-1.87%"
"3965","lb","Lebanon","Middle East & North Africa","Upper middle income","M","Professional scientific and technical activities",105,"Professional Training & Coaching","-6.75%","-0.44%","-3.69%","-1.65%","-3.50%"
"3966","lb","Lebanon","Middle East & North Africa","Upper middle income","M","Professional scientific and technical activities",108,"Translation & Localization","-5.92%","-4.82%","-2.45%","-2.99%","-3.61%"
"3967","lb","Lebanon","Middle East & North Africa","Upper middle income","M","Professional scientific and technical activities",110,"Events Services","-8.57%","-3.43%","-4.98%","-4.36%","-3.12%"
"3968","lb","Lebanon","Middle East & North Africa","Upper middle income","M","Professional scientific and technical activities",123,"Outsourcing/Offshoring","-3.19%","-7.95%","-8.70%","-5.81%","-8.05%"
"3969","lb","Lebanon","Middle East & North Africa","Upper middle income","M","Professional scientific and technical activities",135,"Mechanical or Industrial Engineering","-3.54%","-2.25%","0.89%","-3.50%","-2.79%"
"3970","lb","Lebanon","Middle East & North Africa","Upper middle income","M","Professional scientific and technical activities",136,"Photography","0.00%","-5.66%","-6.54%","-8.33%","-4.85%"
"3971","lb","Lebanon","Middle East & North Africa","Upper middle income","M","Professional scientific and technical activities",140,"Graphic Design","-6.83%","-6.92%","2.00%","0.66%","-1.88%"
"3972","lb","Lebanon","Middle East & North Africa","Upper middle income","R","Arts, entertainment and recreation ",28,"Entertainment","-2.88%","-4.24%","-4.06%","-4.12%","-0.77%"
"3973","lb","Lebanon","Middle East & North Africa","Upper middle income","R","Arts, entertainment and recreation ",33,"Sports","5.95%","3.78%","-3.19%","4.95%","0.00%"
"3974","lb","Lebanon","Middle East & North Africa","Upper middle income","R","Arts, entertainment and recreation ",38,"Fine Art","-8.86%","-9.33%","-2.74%","1.37%","2.74%"
"3975","lb","Lebanon","Middle East & North Africa","Upper middle income","R","Arts, entertainment and recreation ",39,"Performing Arts","-3.85%","2.00%","-1.89%","-3.77%","-5.56%"
"3976","lb","Lebanon","Middle East & North Africa","Upper middle income","R","Arts, entertainment and recreation ",111,"Arts & Crafts","-6.38%","-4.44%","-3.37%","1.15%","-3.26%"
"3977","lb","Lebanon","Middle East & North Africa","Upper middle income","R","Arts, entertainment and recreation ",115,"Music","-1.13%","-2.86%","-1.72%","0.00%","-0.54%"
"3978","lb","Lebanon","Middle East & North Africa","Upper middle income","R","Arts, entertainment and recreation ",124,"Health, Wellness & Fitness","-3.35%","-1.49%","0.21%","1.98%","-1.10%"
"3979","lb","Lebanon","Middle East & North Africa","Upper middle income","R","Arts, entertainment and recreation ",127,"Animation","-6.25%","-5.35%","-2.05%","-0.39%","-1.12%"
"3980","lk","Sri Lanka","South Asia","Lower middle income","B","Mining and quarrying",56,"Mining & Metals","-2.63%","8.96%","-2.86%","-4.05%","-5.41%"
"3981","lk","Sri Lanka","South Asia","Lower middle income","B","Mining and quarrying",57,"Oil & Energy","0.76%","0.54%","0.61%","-1.21%","0.23%"
"3982","lk","Sri Lanka","South Asia","Lower middle income","C","Manufacturing",15,"Pharmaceuticals","-2.26%","1.22%","-1.09%","-1.32%","-0.66%"
"3983","lk","Sri Lanka","South Asia","Lower middle income","C","Manufacturing",23,"Food Production","-4.06%","-5.71%","0.33%","-0.63%","-0.21%"
"3984","lk","Sri Lanka","South Asia","Lower middle income","C","Manufacturing",52,"Aviation & Aerospace","-5.19%","-3.35%","0.94%","-1.38%","0.00%"
"3985","lk","Sri Lanka","South Asia","Lower middle income","C","Manufacturing",53,"Automotive","-1.72%","-0.55%","0.55%","-0.73%","-1.13%"
"3986","lk","Sri Lanka","South Asia","Lower middle income","C","Manufacturing",54,"Chemicals","-1.24%","0.00%","-1.43%","-0.63%","-0.09%"
"3987","lk","Sri Lanka","South Asia","Lower middle income","C","Manufacturing",55,"Machinery","-1.81%","-2.23%","0.42%","0.13%","-2.10%"
"3988","lk","Sri Lanka","South Asia","Lower middle income","C","Manufacturing",58,"Shipbuilding","-7.69%","-3.51%","-1.79%","-2.91%","-2.31%"
"3989","lk","Sri Lanka","South Asia","Lower middle income","C","Manufacturing",60,"Textiles","1.01%","-0.67%","-2.72%","-0.99%","-0.98%"
"3990","lk","Sri Lanka","South Asia","Lower middle income","C","Manufacturing",83,"Printing","0.00%","1.42%","-3.65%","-0.94%","0.46%"
"3991","lk","Sri Lanka","South Asia","Lower middle income","C","Manufacturing",112,"Electrical & Electronic Manufacturing","-1.45%","0.63%","0.35%","-3.30%","-0.51%"
"3992","lk","Sri Lanka","South Asia","Lower middle income","C","Manufacturing",117,"Plastics","-0.99%","-2.00%","-4.04%","-3.00%","0.99%"
"3993","lk","Sri Lanka","South Asia","Lower middle income","C","Manufacturing",144,"Renewables & Environment","-0.87%","-5.60%","6.73%","1.62%","1.54%"
"3994","lk","Sri Lanka","South Asia","Lower middle income","C","Manufacturing",145,"Glass, Ceramics & Concrete","1.53%","-1.04%","-1.06%","0.00%","3.17%"
"3995","lk","Sri Lanka","South Asia","Lower middle income","C","Manufacturing",146,"Packaging & Containers","-3.30%","0.00%","-2.65%","1.09%","-0.26%"
"3996","lk","Sri Lanka","South Asia","Lower middle income","C","Manufacturing",147,"Industrial Automation","8.96%","1.35%","-1.28%","0.63%","-4.24%"
"3997","lk","Sri Lanka","South Asia","Lower middle income","J","Information and communication",3,"Computer Hardware","-6.25%","11.11%","-3.92%","-3.16%","-2.15%"
"3998","lk","Sri Lanka","South Asia","Lower middle income","J","Information and communication",4,"Computer Software","-8.92%","-7.48%","-5.75%","-3.95%","-3.12%"
"3999","lk","Sri Lanka","South Asia","Lower middle income","J","Information and communication",5,"Computer Networking","2.50%","9.09%","-2.38%","-1.20%","-8.33%"
"4000","lk","Sri Lanka","South Asia","Lower middle income","J","Information and communication",6,"Internet","-0.44%","-2.70%","-3.04%","-0.48%","-1.45%"
"4001","lk","Sri Lanka","South Asia","Lower middle income","J","Information and communication",8,"Telecommunications","-3.76%","-4.37%","-2.08%","-2.39%","-1.65%"
"4002","lk","Sri Lanka","South Asia","Lower middle income","J","Information and communication",36,"Broadcast Media","-1.98%","-1.53%","-0.25%","-0.25%","-0.49%"
"4003","lk","Sri Lanka","South Asia","Lower middle income","J","Information and communication",81,"Newspapers","-2.74%","-2.13%","-1.44%","-2.85%","-0.73%"
"4004","lk","Sri Lanka","South Asia","Lower middle income","J","Information and communication",82,"Publishing","-9.33%","-3.93%","0.58%","-1.67%","32.04%"
"4005","lk","Sri Lanka","South Asia","Lower middle income","J","Information and communication",96,"Information Technology & Services","-7.69%","-7.93%","-5.22%","-4.08%","-1.32%"
"4006","lk","Sri Lanka","South Asia","Lower middle income","J","Information and communication",103,"Writing & Editing","1.79%","0.00%","1.61%","-1.52%","3.08%"
"4007","lk","Sri Lanka","South Asia","Lower middle income","J","Information and communication",113,"Online Media","-0.75%","-0.77%","-3.94%","0.00%","0.00%"
"4008","lk","Sri Lanka","South Asia","Lower middle income","J","Information and communication",118,"Computer & Network Security","-6.79%","-5.21%","-5.63%","-2.76%","-3.11%"
"4009","lk","Sri Lanka","South Asia","Lower middle income","J","Information and communication",126,"Media Production","-0.26%","0.00%","0.00%","-1.36%","1.91%"
"4010","lk","Sri Lanka","South Asia","Lower middle income","K","Financial and insurance activities",41,"Banking","-2.50%","-1.45%","-1.75%","-1.25%","-1.27%"
"4011","lk","Sri Lanka","South Asia","Lower middle income","K","Financial and insurance activities",42,"Insurance","-2.49%","-2.17%","-0.31%","0.88%","0.16%"
"4012","lk","Sri Lanka","South Asia","Lower middle income","K","Financial and insurance activities",43,"Financial Services","-3.60%","-3.66%","-3.50%","-3.14%","-1.34%"
"4013","lk","Sri Lanka","South Asia","Lower middle income","K","Financial and insurance activities",45,"Investment Banking","4.76%","-2.58%","1.35%","-7.24%","-2.78%"
"4014","lk","Sri Lanka","South Asia","Lower middle income","K","Financial and insurance activities",46,"Investment Management","2.54%","2.94%","3.17%","2.66%","1.46%"
"4015","lk","Sri Lanka","South Asia","Lower middle income","K","Financial and insurance activities",129,"Capital Markets","-3.20%","-2.83%","-3.66%","-1.24%","-2.07%"
"4016","lk","Sri Lanka","South Asia","Lower middle income","M","Professional scientific and technical activities",9,"Law Practice","-3.23%","-3.33%","-1.69%","-3.73%","-0.86%"
"4017","lk","Sri Lanka","South Asia","Lower middle income","M","Professional scientific and technical activities",10,"Legal Services","0.00%","-1.25%","1.20%","1.20%","1.73%"
"4018","lk","Sri Lanka","South Asia","Lower middle income","M","Professional scientific and technical activities",11,"Management Consulting","-8.71%","-7.10%","-2.89%","-0.99%","-0.10%"
"4019","lk","Sri Lanka","South Asia","Lower middle income","M","Professional scientific and technical activities",12,"Biotechnology","1.03%","-9.57%","-7.32%","5.00%","1.14%"
"4020","lk","Sri Lanka","South Asia","Lower middle income","M","Professional scientific and technical activities",47,"Accounting","-7.68%","-4.92%","-5.67%","-4.95%","-2.77%"
"4021","lk","Sri Lanka","South Asia","Lower middle income","M","Professional scientific and technical activities",50,"Architecture & Planning","0.68%","0.67%","-2.27%","1.31%","1.26%"
"4022","lk","Sri Lanka","South Asia","Lower middle income","M","Professional scientific and technical activities",70,"Research","-8.72%","-3.66%","-4.26%","-1.92%","-4.14%"
"4023","lk","Sri Lanka","South Asia","Lower middle income","M","Professional scientific and technical activities",76,"Executive Office","-11.17%","-8.02%","-6.70%","-2.82%","-2.84%"
"4024","lk","Sri Lanka","South Asia","Lower middle income","M","Professional scientific and technical activities",80,"Marketing & Advertising","-4.26%","-1.07%","-2.48%","-1.89%","-1.47%"
"4025","lk","Sri Lanka","South Asia","Lower middle income","M","Professional scientific and technical activities",84,"Information Services","-5.63%","-1.52%","-12.68%","1.56%","4.29%"
"4026","lk","Sri Lanka","South Asia","Lower middle income","M","Professional scientific and technical activities",86,"Environmental Services","1.20%","3.28%","6.07%","6.06%","-2.00%"
"4027","lk","Sri Lanka","South Asia","Lower middle income","M","Professional scientific and technical activities",97,"Market Research","-4.42%","1.74%","-6.09%","-7.96%","0.97%"
"4028","lk","Sri Lanka","South Asia","Lower middle income","M","Professional scientific and technical activities",98,"Public Relations & Communications","9.64%","2.25%","0.00%","-3.00%","3.96%"
"4029","lk","Sri Lanka","South Asia","Lower middle income","M","Professional scientific and technical activities",99,"Design","0.24%","-1.42%","0.00%","2.82%","0.00%"
"4030","lk","Sri Lanka","South Asia","Lower middle income","M","Professional scientific and technical activities",105,"Professional Training & Coaching","0.00%","2.26%","2.23%","2.78%","1.06%"
"4031","lk","Sri Lanka","South Asia","Lower middle income","M","Professional scientific and technical activities",110,"Events Services","0.61%","-1.83%","-4.71%","-1.76%","1.74%"
"4032","lk","Sri Lanka","South Asia","Lower middle income","M","Professional scientific and technical activities",123,"Outsourcing/Offshoring","-10.47%","-8.19%","-8.86%","-6.58%","-3.08%"
"4033","lk","Sri Lanka","South Asia","Lower middle income","M","Professional scientific and technical activities",135,"Mechanical or Industrial Engineering","-0.80%","0.81%","-3.25%","0.31%","0.46%"
"4034","lk","Sri Lanka","South Asia","Lower middle income","M","Professional scientific and technical activities",136,"Photography","0.00%","3.95%","2.47%","-1.18%","0.00%"
"4035","lk","Sri Lanka","South Asia","Lower middle income","M","Professional scientific and technical activities",140,"Graphic Design","-4.51%","-6.52%","-7.30%","1.56%","-0.75%"
"4036","lk","Sri Lanka","South Asia","Lower middle income","R","Arts, entertainment and recreation ",28,"Entertainment","2.02%","0.79%","-1.15%","-3.05%","-2.65%"
"4037","lk","Sri Lanka","South Asia","Lower middle income","R","Arts, entertainment and recreation ",33,"Sports","-0.55%","-5.81%","0.63%","-6.13%","-2.55%"
"4038","lk","Sri Lanka","South Asia","Lower middle income","R","Arts, entertainment and recreation ",39,"Performing Arts","-3.08%","-4.69%","-3.17%","3.28%","0.00%"
"4039","lk","Sri Lanka","South Asia","Lower middle income","R","Arts, entertainment and recreation ",111,"Arts & Crafts","-5.66%","1.96%","0.00%","0.00%","3.77%"
"4040","lk","Sri Lanka","South Asia","Lower middle income","R","Arts, entertainment and recreation ",115,"Music","-2.97%","1.03%","1.04%","0.00%","2.08%"
"4041","lk","Sri Lanka","South Asia","Lower middle income","R","Arts, entertainment and recreation ",124,"Health, Wellness & Fitness","1.22%","3.92%","3.19%","-2.43%","-3.47%"
"4042","lk","Sri Lanka","South Asia","Lower middle income","R","Arts, entertainment and recreation ",127,"Animation","0.00%","5.75%","3.26%","4.17%","6.00%"
"4043","lt","Lithuania","Europe & Central Asia","High income","B","Mining and quarrying",56,"Mining & Metals","-4.48%","59.32%","23.47%","5.19%","-4.11%"
"4044","lt","Lithuania","Europe & Central Asia","High income","B","Mining and quarrying",57,"Oil & Energy","1.68%","0.49%","6.54%","2.53%","5.74%"
"4045","lt","Lithuania","Europe & Central Asia","High income","C","Manufacturing",15,"Pharmaceuticals","0.72%","1.11%","0.92%","0.37%","-0.53%"
"4046","lt","Lithuania","Europe & Central Asia","High income","C","Manufacturing",23,"Food Production","-1.10%","-0.34%","-3.94%","-0.60%","-1.53%"
"4047","lt","Lithuania","Europe & Central Asia","High income","C","Manufacturing",52,"Aviation & Aerospace","7.69%","2.48%","13.17%","13.43%","4.64%"
"4048","lt","Lithuania","Europe & Central Asia","High income","C","Manufacturing",53,"Automotive","2.88%","3.22%","0.88%","8.92%","8.71%"
"4049","lt","Lithuania","Europe & Central Asia","High income","C","Manufacturing",54,"Chemicals","2.51%","2.12%","-1.40%","-0.35%","-1.05%"
"4050","lt","Lithuania","Europe & Central Asia","High income","C","Manufacturing",55,"Machinery","2.69%","2.70%","1.10%","-1.36%","5.96%"
"4051","lt","Lithuania","Europe & Central Asia","High income","C","Manufacturing",58,"Shipbuilding","-2.61%","0.00%","2.86%","-4.81%","3.92%"
"4052","lt","Lithuania","Europe & Central Asia","High income","C","Manufacturing",60,"Textiles","-0.46%","3.72%","-3.06%","2.18%","-1.68%"
"4053","lt","Lithuania","Europe & Central Asia","High income","C","Manufacturing",61,"Paper & Forest Products","4.88%","-1.73%","-8.94%","-14.79%","-3.47%"
"4054","lt","Lithuania","Europe & Central Asia","High income","C","Manufacturing",83,"Printing","0.33%","-0.97%","0.00%","0.00%","-0.34%"
"4055","lt","Lithuania","Europe & Central Asia","High income","C","Manufacturing",112,"Electrical & Electronic Manufacturing","0.70%","1.77%","5.37%","2.58%","-2.34%"
"4056","lt","Lithuania","Europe & Central Asia","High income","C","Manufacturing",117,"Plastics","0.00%","-4.32%","1.53%","-3.82%","0.00%"
"4057","lt","Lithuania","Europe & Central Asia","High income","C","Manufacturing",144,"Renewables & Environment","0.00%","4.26%","8.97%","5.95%","6.70%"
"4058","lt","Lithuania","Europe & Central Asia","High income","C","Manufacturing",146,"Packaging & Containers","4.00%","2.61%","5.22%","4.94%","-0.38%"
"4059","lt","Lithuania","Europe & Central Asia","High income","C","Manufacturing",147,"Industrial Automation","0.24%","1.72%","3.38%","-1.87%","0.23%"
"4060","lt","Lithuania","Europe & Central Asia","High income","J","Information and communication",3,"Computer Hardware","-5.71%","-2.99%","-5.88%","3.17%","-2.99%"
"4061","lt","Lithuania","Europe & Central Asia","High income","J","Information and communication",4,"Computer Software","2.14%","2.12%","2.50%","6.06%","4.32%"
"4062","lt","Lithuania","Europe & Central Asia","High income","J","Information and communication",6,"Internet","4.90%","0.93%","4.82%","10.10%","8.03%"
"4063","lt","Lithuania","Europe & Central Asia","High income","J","Information and communication",8,"Telecommunications","-2.98%","0.52%","-0.61%","-1.15%","1.61%"
"4064","lt","Lithuania","Europe & Central Asia","High income","J","Information and communication",35,"Motion Pictures & Film","3.45%","0.00%","3.92%","7.84%","5.45%"
"4065","lt","Lithuania","Europe & Central Asia","High income","J","Information and communication",36,"Broadcast Media","0.00%","-3.70%","4.00%","-2.58%","2.65%"
